,Age,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,Work_accident,YearsInCurrentRole,YearsWithCurrManager,average_montly_hours,last_evaluation,number_project,satisfaction_level_Combined,YearsAtCompanyCombied,attrition_combined,salary_combined,BusinessTravel_numerical,Gender_numerical,EducationField_numerical,MaritalStatus_numerical,OverTime_numerical,JobRole_numerical,department_combined,promotion_5_year_combined,MonthtlyRateNormalized
13736,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,182.0,0.56,3.0,4.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13737,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,257.0,0.91,3.0,4.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13738,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,269.0,0.74,3.0,1.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13739,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,243.0,0.89,5.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13740,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,257.0,0.76,4.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13741,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,233.0,0.52,5.0,4.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13742,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,267.0,0.56,4.0,3.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13743,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,160.0,0.69,4.0,3.0,2.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13744,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,143.0,0.52,3.0,3.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13745,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,143.0,0.76,4.0,2.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13746,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,162.0,0.93,3.0,3.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13747,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,181.0,0.53,3.0,2.0,5.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13748,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,286.0,0.64,3.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13749,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,111.0,0.66,2.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13750,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,177.0,0.98,5.0,2.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
13751,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,279.0,0.68,4.0,1.0,5.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
13752,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,135.0,0.89,4.0,4.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
13753,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,160.0,0.66,3.0,4.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
13754,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,178.0,0.77,3.0,3.0,4.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
13755,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,147.0,0.8,3.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
13756,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,204.0,0.72,3.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
13757,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,151.0,0.73,5.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
13758,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,209.0,0.78,3.0,4.0,2.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
13759,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,225.0,0.73,6.0,1.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
13760,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,142.0,0.62,6.0,1.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
13761,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,158.0,0.49,3.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0
13762,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,139.0,0.71,2.0,2.0,4.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0
13763,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,263.0,0.45,3.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0
13764,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,160.0,0.68,3.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0
13765,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,173.0,0.55,2.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0
13766,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,169.0,0.63,3.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
13767,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,161.0,0.62,3.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13768,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,172.0,0.65,4.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0
13769,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,257.0,0.7,3.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13770,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,139.0,0.62,2.0,2.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13771,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,245.0,0.59,5.0,3.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
13772,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,260.0,0.85,3.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
13773,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,229.0,0.96,5.0,2.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
13774,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,129.0,0.9,2.0,4.0,5.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
13775,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,184.0,0.77,3.0,4.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13776,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,204.0,0.85,4.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13777,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,152.0,0.72,3.0,4.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13778,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,142.0,0.85,4.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13779,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,136.0,0.79,4.0,4.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13780,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,216.0,0.94,4.0,4.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13781,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,201.0,0.58,3.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13782,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,163.0,0.76,4.0,3.0,3.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13783,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,224.0,0.74,4.0,4.0,5.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13784,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,209.0,0.5,4.0,1.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13785,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,257.0,0.71,5.0,1.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13786,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,234.0,0.83,4.0,3.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13787,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,221.0,0.56,3.0,3.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13788,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,186.0,0.62,2.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13789,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,199.0,0.75,4.0,2.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13790,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,235.0,0.99,3.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13791,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,211.0,0.55,5.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13792,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,136.0,0.97,4.0,3.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13793,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,155.0,0.71,4.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13794,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,269.0,0.98,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0
13795,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,285.0,0.9,3.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0
13796,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,241.0,0.87,5.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0
13797,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,180.0,0.87,3.0,3.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,3,0,2.0
13798,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,224.0,0.55,5.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,3,0,2.0
13799,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,107.0,0.48,6.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,3,0,2.0
13800,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,167.0,0.64,2.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,3,0,2.0
13801,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,137.0,0.63,3.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13802,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,239.0,0.65,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13803,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,239.0,0.56,3.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13804,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,148.0,0.58,3.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13805,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,231.0,0.5,4.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13806,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,179.0,0.54,4.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13807,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,181.0,0.67,3.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13808,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,184.0,0.73,5.0,3.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13809,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,207.0,0.67,3.0,3.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13810,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,152.0,0.99,4.0,3.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13811,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,133.0,0.59,4.0,4.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13812,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,178.0,0.85,4.0,4.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13813,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,173.0,0.95,4.0,3.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13814,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,113.0,0.52,2.0,3.0,5.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13815,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,236.0,0.95,3.0,4.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13816,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,188.0,0.98,3.0,3.0,5.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13817,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,269.0,0.73,3.0,4.0,2.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13818,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,203.0,0.85,2.0,2.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13819,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,214.0,0.75,3.0,4.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13820,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,185.0,0.83,2.0,2.0,6.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13821,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,265.0,0.43,4.0,4.0,6.0,0,2,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13822,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,184.0,0.99,4.0,4.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13823,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,157.0,0.74,3.0,4.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13824,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,258.0,0.75,3.0,4.0,3.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13825,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,222.0,0.79,3.0,4.0,6.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
13826,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,248.0,0.8,5.0,3.0,4.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0
13827,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,162.0,0.56,5.0,3.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
13828,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,250.0,0.74,3.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
13829,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,231.0,0.82,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
13830,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,165.0,0.65,3.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
13831,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,272.0,0.54,3.0,4.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
13832,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,177.0,0.65,4.0,3.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
13833,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,133.0,0.9,3.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
13834,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,159.0,0.49,4.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
13835,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,130.0,0.4,3.0,2.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0
13836,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,185.0,0.68,3.0,3.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0
13837,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,182.0,0.86,3.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0
13838,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,238.0,0.5,2.0,4.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0
13839,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,211.0,0.63,3.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0
13840,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,209.0,0.89,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0
13841,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,190.0,0.62,5.0,4.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0
13842,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,272.0,0.61,4.0,3.0,4.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0
13843,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,202.0,0.77,3.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0
13844,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,185.0,0.9,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0
13845,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,176.0,0.88,3.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0
13846,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,239.0,0.94,4.0,3.0,3.0,0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0
