,Age,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,Work_accident,YearsInCurrentRole,YearsWithCurrManager,average_montly_hours,last_evaluation,number_project,satisfaction_level_Combined,YearsAtCompanyCombied,salary_combined,BusinessTravel_numerical,Gender_numerical,EducationField_numerical,MaritalStatus_numerical,OverTime_numerical,JobRole_numerical,department_combined,promotion_5_year_combined,MonthtlyRateNormalized,actual,predicted
2730,31.0,15.0,2.0,2.0,1.0,1.0,22.0,3.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,200.0,0.72,4.0,3.0,1.0,0,1.0,0.0,4.0,0.0,1.0,2.0,3,1,3.0,1,1
396,43.0,8.0,3.0,3.0,2.0,4.0,14.0,3.0,4.0,0.0,8.0,3.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,3.0,5.0,1,1.0,0.0,1.0,2.0,1.0,4.0,2,1,0.0,0,1
1664,40.0,9.0,2.0,1.0,1.0,5.0,12.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,6.0,200.0,0.72,4.0,3.0,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,2,1,1.0,1,1
9729,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,274.0,0.86,5.0,3.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
6438,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,236.0,0.95,5.0,4.0,5.0,0,1.0,1.0,2.0,1.0,0.0,2.0,3,0,2.0,1,0
16384,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,112.0,0.58,3.0,4.0,2.0,2,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
8649,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,205.0,0.58,3.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0,0,0
4935,36.0,6.0,1.0,2.0,1.0,2.0,16.0,3.0,1.0,1.0,8.0,2.0,3.0,0.0,1.0,2.0,200.0,0.72,4.0,1.0,0.0,1,2.0,0.0,0.0,0.0,1.0,2.0,2,1,3.0,1,1
1476,44.0,1.0,1.0,2.0,2.0,8.0,14.0,3.0,1.0,0.0,8.0,1.0,1.0,0.0,6.0,5.0,200.0,0.72,4.0,3.0,6.0,2,1.0,0.0,0.0,0.0,1.0,0.0,1,1,3.0,1,1
14353,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,152.0,0.51,5.0,4.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
16525,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,201.0,0.64,4.0,4.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
3589,32.0,3.0,3.0,2.0,1.0,2.0,17.0,3.0,4.0,0.0,8.0,3.0,2.0,0.0,1.0,0.0,200.0,0.72,4.0,1.0,0.0,1,2.0,1.0,2.0,1.0,1.0,1.0,2,1,0.0,1,1
17956,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,247.0,0.49,3.0,3.0,10.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
20926,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,289.0,0.97,6.0,1.0,5.0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,1,1
8407,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,150.0,0.79,4.0,4.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
4504,43.0,9.0,1.0,1.0,3.0,0.0,13.0,3.0,2.0,0.0,24.0,1.0,2.0,0.0,7.0,13.0,200.0,0.72,4.0,1.0,20.0,2,1.0,1.0,3.0,0.0,0.0,0.0,1,1,0.0,1,1
635,35.0,9.0,4.0,2.0,3.0,1.0,20.0,4.0,2.0,1.0,17.0,2.0,3.0,0.0,14.0,15.0,200.0,0.72,4.0,3.0,17.0,2,1.0,0.0,0.0,1.0,1.0,3.0,2,1,4.0,0,0
817,36.0,18.0,1.0,3.0,2.0,2.0,20.0,4.0,1.0,0.0,18.0,0.0,3.0,0.0,9.0,9.0,200.0,0.72,4.0,4.0,11.0,2,0.0,1.0,0.0,0.0,0.0,3.0,2,1,4.0,0,0
5716,39.0,14.0,1.0,3.0,2.0,3.0,15.0,3.0,2.0,0.0,10.0,3.0,1.0,0.0,2.0,7.0,200.0,0.72,4.0,1.0,7.0,2,2.0,1.0,0.0,1.0,0.0,3.0,2,1,0.0,1,1
13576,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,247.0,0.59,4.0,3.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
3341,31.0,1.0,3.0,3.0,1.0,3.0,19.0,3.0,2.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,200.0,0.72,4.0,3.0,0.0,1,2.0,1.0,1.0,0.0,1.0,1.0,2,1,3.0,1,1
19132,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,193.0,0.91,3.0,3.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
50,48.0,1.0,1.0,2.0,3.0,9.0,13.0,3.0,4.0,0.0,23.0,2.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,3.0,1.0,2,1.0,1.0,0.0,0.0,1.0,2.0,2,1,3.0,1,1
19712,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,251.0,0.91,3.0,3.0,10.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,1
5098,23.0,5.0,3.0,2.0,1.0,5.0,11.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,200.0,0.72,4.0,1.0,0.0,1,2.0,1.0,2.0,0.0,1.0,6.0,2,1,0.0,1,1
1686,40.0,4.0,2.0,3.0,4.0,3.0,13.0,3.0,4.0,0.0,23.0,0.0,3.0,0.0,4.0,6.0,200.0,0.72,4.0,2.0,13.0,2,1.0,0.0,4.0,1.0,1.0,5.0,1,1,2.0,1,1
9400,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,218.0,0.63,4.0,3.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,7,0,2.0,0,0
18039,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,252.0,0.67,4.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
10845,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,220.0,0.81,3.0,4.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
724,24.0,17.0,4.0,2.0,2.0,1.0,15.0,3.0,2.0,2.0,5.0,6.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,3.0,4.0,1,1.0,0.0,2.0,2.0,0.0,3.0,2,1,4.0,0,0
20816,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,128.0,0.46,2.0,2.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,1,0
2805,35.0,9.0,2.0,1.0,1.0,7.0,13.0,3.0,2.0,0.0,7.0,2.0,3.0,0.0,3.0,3.0,200.0,0.72,4.0,3.0,5.0,1,1.0,1.0,0.0,0.0,0.0,2.0,2,1,0.0,1,1
6913,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,159.0,0.53,2.0,2.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,1,1
1026,32.0,7.0,4.0,3.0,2.0,4.0,12.0,3.0,3.0,1.0,7.0,3.0,2.0,0.0,3.0,3.0,200.0,0.72,4.0,4.0,4.0,2,1.0,1.0,3.0,1.0,0.0,0.0,1,1,4.0,0,0
7163,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,301.0,0.71,4.0,2.0,5.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,1,1
4639,40.0,5.0,2.0,3.0,3.0,3.0,17.0,3.0,3.0,0.0,9.0,2.0,2.0,0.0,7.0,7.0,200.0,0.72,4.0,2.0,12.0,2,1.0,1.0,0.0,0.0,1.0,0.0,1,0,3.0,1,1
14076,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,139.0,0.6,3.0,3.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0,0,0
6377,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,132.0,0.54,5.0,2.0,5.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,1,0
8679,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,224.0,0.74,3.0,4.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,0,0
14990,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,240.0,0.78,5.0,4.0,3.0,2,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,0,0
16968,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,261.0,0.52,5.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0,0,0
123,51.0,6.0,1.0,3.0,5.0,7.0,13.0,3.0,3.0,0.0,23.0,5.0,3.0,0.0,18.0,15.0,200.0,0.72,4.0,3.0,20.0,2,1.0,1.0,0.0,0.0,0.0,7.0,2,0,0.0,0,0
1247,31.0,5.0,1.0,3.0,2.0,1.0,19.0,3.0,3.0,1.0,6.0,3.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,3.0,5.0,2,1.0,1.0,4.0,1.0,0.0,0.0,1,1,3.0,0,0
820,35.0,11.0,4.0,3.0,2.0,1.0,11.0,3.0,4.0,1.0,5.0,3.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,4.0,5.0,1,2.0,1.0,3.0,2.0,0.0,0.0,1,1,3.0,0,0
11262,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,165.0,0.76,5.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
6415,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,153.0,0.5,2.0,2.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,1,0
18861,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,269.0,0.88,6.0,1.0,4.0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,1,1
12630,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,270.0,0.54,3.0,3.0,4.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
19812,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,167.0,0.63,4.0,2.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
15345,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,224.0,0.84,4.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
2948,34.0,17.0,4.0,3.0,2.0,8.0,13.0,3.0,1.0,0.0,5.0,2.0,2.0,0.0,2.0,1.0,200.0,0.72,4.0,3.0,2.0,1,2.0,0.0,3.0,1.0,0.0,0.0,1,1,4.0,1,1
13573,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,267.0,0.48,5.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
5751,27.0,23.0,3.0,2.0,1.0,0.0,13.0,3.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,2.0,4.0,0,1.0,0.0,2.0,1.0,0.0,2.0,2,1,0.0,1,1
13915,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,147.0,0.61,3.0,2.0,4.0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0,0,0
12292,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,199.0,0.4,5.0,4.0,4.0,2,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
1959,38.0,7.0,2.0,1.0,3.0,1.0,12.0,3.0,3.0,0.0,15.0,2.0,2.0,0.0,4.0,5.0,200.0,0.72,4.0,4.0,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,2,0,4.0,1,0
17584,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,218.0,0.89,4.0,4.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
14364,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,165.0,0.67,3.0,4.0,2.0,2,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
7828,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,254.0,0.89,4.0,4.0,5.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,1,0
16982,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,268.0,0.83,4.0,4.0,4.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
19592,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,243.0,0.91,4.0,3.0,5.0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
13108,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,160.0,0.4,3.0,2.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,0,0
2541,32.0,3.0,2.0,2.0,1.0,3.0,12.0,3.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,200.0,0.72,4.0,2.0,2.0,1,2.0,0.0,4.0,0.0,1.0,6.0,2,1,1.0,1,1
11666,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,269.0,0.68,3.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
9295,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,245.0,0.76,4.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,3,0,2.0,0,0
9924,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,160.0,0.66,3.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
14538,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,195.0,0.84,4.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,10,0,2.0,0,0
930,51.0,6.0,2.0,2.0,1.0,0.0,14.0,3.0,2.0,0.0,8.0,6.0,2.0,0.0,0.0,7.0,200.0,0.72,4.0,3.0,7.0,1,2.0,0.0,2.0,0.0,0.0,2.0,2,0,0.0,0,0
14281,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,188.0,0.99,2.0,4.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
16583,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,275.0,0.53,2.0,4.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0,0,0
13346,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,232.0,0.86,6.0,2.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
10782,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,237.0,0.99,5.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,9,0,2.0,0,0
10802,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,240.0,0.9,3.0,4.0,3.0,2,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
8345,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,213.0,0.77,3.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0,0,0
7051,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,299.0,0.85,6.0,1.0,4.0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,1,1
18869,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,221.0,0.91,5.0,4.0,6.0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,1,0
13740,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,257.0,0.76,4.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
12181,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,132.0,0.91,3.0,4.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
17609,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,258.0,0.97,4.0,3.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
16860,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,162.0,0.69,3.0,3.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
14526,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,185.0,0.78,4.0,2.0,3.0,2,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0,0,0
10887,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,253.0,0.75,4.0,3.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
16366,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,196.0,0.61,5.0,4.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
18843,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,154.0,0.56,2.0,2.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,1,1
8530,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,236.0,0.68,5.0,4.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,3,0,2.0,0,0
15968,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,250.0,0.53,3.0,4.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
14338,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,260.0,0.91,3.0,4.0,5.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
18469,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,287.0,0.84,6.0,1.0,4.0,1,1.0,1.0,2.0,1.0,0.0,2.0,4,0,2.0,1,1
18120,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,211.0,0.92,4.0,2.0,7.0,2,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
8573,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,185.0,0.77,4.0,4.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0,0,0
12599,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,174.0,0.73,4.0,4.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
6842,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,260.0,0.89,6.0,1.0,5.0,0,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,1,1
16256,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,160.0,0.77,5.0,4.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
9039,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,263.0,0.67,5.0,3.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
9071,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,144.0,0.89,4.0,4.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,0,0
1837,31.0,7.0,2.0,1.0,2.0,2.0,18.0,3.0,3.0,0.0,14.0,3.0,3.0,0.0,6.0,5.0,200.0,0.72,4.0,3.0,5.0,2,2.0,1.0,3.0,0.0,1.0,2.0,2,1,4.0,1,1
16814,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,236.0,0.67,3.0,4.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,2,0,2.0,0,0
5647,23.0,4.0,2.0,2.0,1.0,6.0,12.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,5.0,200.0,0.72,4.0,1.0,0.0,0,2.0,1.0,2.0,0.0,0.0,2.0,1,0,0.0,1,1
11578,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,217.0,0.68,4.0,4.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
19590,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,216.0,0.83,5.0,4.0,4.0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
49,35.0,8.0,4.0,4.0,1.0,1.0,19.0,3.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,200.0,0.72,4.0,4.0,1.0,0,1.0,1.0,0.0,1.0,0.0,2.0,2,1,0.0,0,0
14991,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,226.0,0.49,2.0,2.0,3.0,2,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
18783,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,148.0,0.47,2.0,2.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,5,0,2.0,1,0
18178,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,146.0,0.8,4.0,4.0,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
4731,29.0,6.0,3.0,2.0,1.0,5.0,17.0,3.0,3.0,0.0,18.0,3.0,3.0,0.0,0.0,6.0,200.0,0.72,4.0,3.0,0.0,0,2.0,0.0,0.0,1.0,1.0,6.0,2,1,1.0,1,1
12643,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,180.0,0.57,3.0,3.0,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
15496,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,1.0,2.0,2.0,139.0,0.56,3.0,4.0,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,6,0,2.0,0,0
20403,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,139.0,0.67,2.0,3.0,8.0,1,1.0,1.0,2.0,1.0,0.0,2.0,1,0,2.0,0,0
12074,33.0,8.0,2.0,2.0,1.0,2.0,14.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,217.0,0.87,4.0,4.0,3.0,1,1.0,1.0,2.0,1.0,0.0,2.0,8,0,2.0,0,0
